0-sad 1-disturbed 2-happy 3-excited,0-irresponsible 1-don't respect 2-Shows respect 3-Responsible,0-Unconfident 1-don't belives 2-belives 3-very Confident,0-selfish and unregular 1-Undisciplined 2-Good attitude 3-disciplined,0-lack of communication 1-bad softskills 2-good softskills 3-good communication,0-bad social acts 1-good social acts,imageslabels
1,2,2,3,2,0,g06-031o-s02-00.png
1,2,2,3,2,0,g06-031o-s03-00.png
1,2,2,3,2,0,g06-031o-s03-01.png
3,2,2,3,2,0,g06-031o-s03-02.png
1,2,2,3,2,0,g06-031o-s04-00.png
1,2,2,3,2,0,g06-031o-s04-01.png
1,2,2,3,2,0,g06-031o-s04-02.png
1,2,2,3,2,0,g06-031o-s04-03.png
3,2,2,3,1,1,g06-031o-s04-04.png
1,2,2,3,1,1,g06-031o-s04-05.png
3,2,2,3,1,1,g06-031o-s04-06.png
3,2,2,3,2,0,g06-031o-s04-07.png
1,2,2,3,1,1,g06-031p-s00-00.png
1,2,2,3,1,1,g06-031p-s01-00.png
1,1,1,3,0,1,g06-031p-s02-00.png
1,2,2,3,1,1,g06-031p-s02-01.png
1,2,2,3,1,1,g06-031p-s03-00.png
1,2,2,3,1,1,g06-031p-s03-01.png
1,2,2,3,1,1,g06-031p-s04-00.png
1,2,2,3,1,1,g06-031p-s04-01.png
1,1,1,1,1,1,g06-031p-s04-02.png
3,1,1,1,2,0,g06-031p-s04-03.png
1,2,3,3,2,0,g06-031p-s04-04.png
1,1,1,1,2,0,g06-031p-s04-05.png
3,1,1,1,2,0,g06-031r-s00-00.png
3,1,2,3,2,0,g06-031r-s01-00.png
1,1,1,1,1,1,g06-031r-s02-00.png
3,1,1,1,2,0,g06-031r-s02-01.png
1,1,1,1,1,1,g06-031r-s03-00.png
3,1,1,1,2,0,g06-031r-s03-01.png
1,1,1,1,1,1,g06-031r-s04-00.png
1,1,1,1,1,1,g06-031r-s04-01.png
3,1,1,1,1,1,g06-031r-s04-02.png
3,1,1,1,1,1,g06-031r-s04-03.png
3,2,2,1,3,1,g06-031r-s04-04.png
1,1,1,1,1,1,g06-031r-s04-05.png
3,1,1,1,1,1,g06-037b-s00-00.png
1,1,1,1,1,1,g06-037b-s00-01.png
1,1,1,1,1,1,g06-037b-s01-00.png
1,0,0,1,0,1,g06-037b-s01-01.png
3,1,1,1,1,1,g06-037b-s02-00.png
1,1,1,1,1,1,g06-037b-s02-01 (1).png
3,1,1,1,1,1,g06-037b-s02-01.png
3,1,1,1,1,1,g06-037b-s02-02.png
3,1,1,1,1,1,g06-037b-s02-03.png
3,1,2,3,1,1,g06-037b-s03-00.png
1,1,2,3,1,1,g06-037b-s03-01.png
1,1,1,1,1,1,g06-037b-s03-02.png
3,2,3,3,3,1,g06-037c-s00-00.png
3,1,2,3,1,1,g06-037c-s00-01.png
1,2,3,3,3,1,g06-037c-s01-00.png
3,0,1,3,0,1,g06-037c-s01-01.png
3,1,2,3,1,1,g06-037c-s01-02.png
3,1,2,3,1,1,g06-037c-s02-00.png
3,1,2,3,1,1,g06-037c-s02-01.png
1,2,2,1,3,1,g06-037c-s02-02.png
3,1,2,3,1,1,g06-037c-s03-00.png
3,1,2,3,1,1,g06-037c-s03-01.png
3,1,1,1,1,1,g06-037c-s03-02.png
3,1,1,1,1,1,g06-037c-s03-03.png
3,1,1,1,1,1,g06-037d-s00-00.png
3,1,1,1,1,1,g06-037d-s00-01.png
1,1,1,1,1,1,g06-037d-s01-00.png
1,2,3,3,2,0,g06-037d-s01-01.png
3,0,0,1,0,1,g06-037d-s02-00.png
3,1,2,3,1,1,g06-037d-s02-01.png
3,1,1,1,1,1,g06-037d-s02-02.png
1,1,1,1,1,1,g06-037d-s02-03.png
3,1,1,1,2,0,g06-037d-s03-00.png
3,1,1,1,2,0,g06-037d-s03-01.png
3,1,1,1,2,0,g06-037d-s03-02.png
3,1,1,1,2,0,g06-037d-s03-03.png
3,1,1,1,2,0,g06-037e-s00-00.png
3,1,1,1,2,0,g06-037e-s00-01.png
3,2,2,1,2,0,g06-037e-s01-00.png
3,1,1,1,2,0,g06-037e-s01-01.png
3,1,1,1,2,0,g06-037e-s02-00.png
1,1,1,1,2,0,g06-037e-s02-01.png
3,1,1,1,2,0,g06-037e-s02-02.png
3,2,2,3,1,1,g06-037e-s03-00.png
1,1,1,3,0,1,g06-037e-s03-01.png
3,1,1,3,0,1,g06-037e-s03-02.png
3,2,2,3,1,1,g06-037e-s03-03.png
1,1,1,3,0,1,g06-037f-s00-00.png
3,1,1,3,0,1,g06-037f-s00-01.png
3,1,1,3,0,1,g06-037f-s01-00.png
1,1,1,3,0,1,g06-037f-s01-01.png
1,2,2,3,1,1,g06-037f-s02-00.png
3,2,2,3,1,1,g06-037f-s02-01.png
3,1,1,1,2,0,g06-037f-s02-02.png
3,1,1,1,2,0,g06-037f-s03-00.png
3,1,2,3,2,0,g06-037f-s03-01.png
3,1,2,3,2,0,g06-037f-s03-02.png
3,1,1,1,2,0,g06-037g-s00-00.png
3,1,2,3,2,0,g06-037g-s00-01.png
3,1,1,1,2,0,g06-037g-s01-00.png
1,1,2,3,2,0,g06-037g-s01-01.png
1,1,1,1,2,0,g06-037g-s02-00.png
1,1,2,3,2,0,g06-037g-s02-01.png
3,1,2,3,2,0,g06-037g-s02-02.png
3,2,2,3,1,1,g06-037g-s03-00.png
1,2,2,3,1,1,g06-037g-s03-01.png
3,2,2,3,1,1,g06-037g-s03-02.png
1,1,1,3,0,1,g06-037g-s03-03.png
1,1,2,3,2,0,g06-037h-s00-00.png
3,2,2,3,1,1,g06-037h-s00-01.png
3,2,2,3,1,1,g06-037h-s01-00.png
3,2,1,1,1,1,g06-037h-s01-01.png
1,2,2,3,2,0,g06-037h-s01-02.png
3,1,1,3,0,1,g06-037h-s02-00.png
1,2,2,3,1,1,g06-037h-s02-01.png
3,2,2,3,1,1,g06-037h-s02-02.png
3,3,2,1,3,1,g06-037h-s02-03.png
3,1,1,1,1,1,g06-037h-s03-00.png
3,1,1,1,1,1,g06-037h-s03-01.png
3,1,1,1,1,1,g06-037h-s03-02.png
1,1,1,1,1,1,g06-037h-s03-03.png
1,1,1,1,1,1,g06-037i-s00-00.png
1,1,1,1,1,1,g06-037i-s00-01.png
3,1,1,1,1,1,g06-037i-s01-00.png
3,1,1,1,1,1,g06-037i-s01-01.png
3,1,1,1,1,1,g06-037i-s02-00.png
1,1,1,1,1,1,g06-037i-s02-01.png
3,1,1,1,1,1,g06-037i-s02-02.png
3,1,1,1,2,0,g06-037i-s03-00.png
1,1,1,1,1,1,g06-037i-s03-01.png
3,1,2,3,1,1,g06-037i-s03-02.png
3,1,1,1,1,1,g06-037i-s03-03.png
1,1,1,1,1,1,g06-037i-s03-04.png
3,1,1,1,2,0,g06-037j-s00-00.png
3,1,1,1,1,1,g06-037j-s00-01.png
1,1,1,1,1,1,g06-037j-s01-00.png
3,1,1,1,1,1,g06-037j-s01-01.png
3,1,1,1,1,1,g06-037j-s01-02.png
3,1,2,3,2,0,g06-037j-s02-00.png
1,1,2,3,1,1,g06-037j-s02-01.png
3,1,1,1,2,0,g06-037j-s02-02.png
3,1,1,1,2,0,g06-037j-s02-03.png
3,1,1,1,1,1,g06-037j-s03-00.png
3,1,1,1,1,1,g06-037j-s03-01.png
3,1,1,1,1,1,g06-037j-s03-02.png
3,0,0,1,0,1,g06-037j-s03-03.png
1,1,1,1,1,1,g06-037k-s00-00.png
3,1,1,1,1,1,g06-037k-s00-01.png
3,1,1,1,1,1,g06-037k-s01-00.png
1,1,1,1,2,0,g06-037k-s01-01.png
1,1,1,1,1,1,g06-037k-s02-00.png
1,1,1,1,1,1,g06-037k-s02-01.png
1,1,1,1,1,1,g06-037k-s02-02.png
3,1,1,1,1,1,g06-037k-s03-00.png
3,2,2,3,1,1,g06-037k-s03-01.png
3,2,2,3,1,1,g06-037k-s03-02.png
3,2,1,1,1,1,g06-037k-s03-03.png
1,2,2,3,1,1,g06-037k-s03-04.png
1,2,2,3,1,1,g06-037l-s00-00.png
3,2,2,3,1,1,g06-037l-s00-01.png
3,2,2,3,1,1,g06-037l-s01-00.png
1,2,2,3,2,0,g06-037l-s01-01.png
1,2,1,1,1,1,g06-037l-s02-00.png
3,2,1,1,1,1,g06-037l-s02-01.png
3,2,2,3,1,1,g06-037l-s02-02.png
1,2,2,3,1,1,g06-037l-s03-00.png
3,1,1,1,2,0,g06-037l-s03-01.png
3,1,1,1,2,0,g06-037l-s03-02.png
1,1,1,1,1,1,g06-037l-s03-03.png
1,1,1,1,2,0,g06-037l-s03-04.png
3,1,1,1,2,0,g06-037m-s00-00.png
1,0,0,1,0,1,g06-037m-s00-01.png
1,1,1,1,2,0,g06-037m-s01-00.png
1,1,1,1,2,0,g06-037m-s01-01.png
3,1,1,1,2,0,g06-037m-s01-02.png
1,0,0,1,1,0,g06-037m-s02-00.png
3,1,1,1,2,0,g06-037m-s02-01.png
1,1,1,1,2,0,g06-037m-s02-02.png
1,1,1,1,2,0,g06-037m-s02-03.png
1,1,2,3,2,0,g06-037m-s03-00.png
1,2,2,3,2,0,g06-037m-s03-01.png
1,1,2,3,2,0,g06-037m-s03-02.png
1,2,1,1,2,0,g06-037m-s03-03.png
1,1,1,1,2,0,g06-037n-s00-00.png
1,1,1,1,2,0,g06-037n-s00-01.png
3,1,2,3,2,0,g06-037n-s01-00.png
3,0,1,3,1,0,g06-037n-s01-01.png
3,1,1,1,2,0,g06-037n-s01-02.png
1,2,2,3,2,0,g06-037n-s02-00.png
1,2,2,3,2,0,g06-037n-s02-01.png
3,2,2,3,2,0,g06-037n-s02-02.png
1,0,1,3,1,0,g06-037n-s02-03.png
3,2,2,3,2,0,g06-037n-s02-04.png
1,2,2,3,2,0,g06-037n-s03-00.png
1,2,2,3,2,0,g06-037n-s03-01.png
3,2,2,3,2,0,g06-037n-s03-02.png
1,2,2,3,2,0,g06-037o-s00-00.png
1,3,3,3,2,0,g06-037o-s00-01.png
1,2,2,3,2,0,g06-037o-s01-00.png
1,2,2,3,2,0,g06-037o-s01-01.png
1,2,2,3,2,0,g06-037o-s02-00.png
3,1,1,3,1,0,g06-037o-s02-01.png
1,2,2,3,2,0,g06-037o-s02-02.png
1,2,2,3,2,0,g06-037o-s02-03.png
1,2,2,3,1,1,g06-037o-s02-04.png
3,1,1,3,0,1,g06-037o-s03-00.png
1,2,2,3,1,1,g06-037o-s03-01.png
1,2,2,3,1,1,g06-037o-s03-02.png
1,1,1,3,0,1,g06-037p-s00-00.png
1,2,2,3,1,1,g06-037p-s00-01.png
1,2,2,3,1,1,g06-037p-s01-00.png
1,2,2,3,1,1,g06-037p-s01-01.png
1,2,2,3,1,1,g06-037p-s02-00.png
1,2,2,3,1,1,g06-037p-s02-01.png
1,2,2,3,1,1,g06-037p-s02-02.png
1,2,2,3,1,1,g06-037p-s03-00.png
3,1,1,1,1,1,g06-037p-s03-01.png
3,1,1,1,1,1,g06-037p-s03-02.png
3,1,1,1,1,1,g06-037p-s03-03.png
1,1,1,1,2,0,g06-037p-s03-04.png
1,1,1,1,2,0,g06-037r-s00-00.png
3,1,1,1,2,0,g06-037r-s00-01.png
3,1,1,1,2,0,g06-037r-s01-00.png
1,2,2,1,2,0,g06-037r-s01-01.png
3,1,1,1,2,0,g06-037r-s02-00.png
1,1,1,1,2,0,g06-037r-s02-01.png
3,0,0,1,1,0,g06-037r-s02-02.png
1,1,1,1,2,0,g06-037r-s03-00.png
3,2,2,3,1,1,g06-037r-s03-01.png
1,2,2,3,1,1,g06-037r-s03-02.png
1,2,2,3,1,1,g06-037r-s03-03.png
1,2,2,3,1,1,g06-037r-s03-04.png
3,2,2,3,1,1,g06-042a-s00-00.png
1,2,2,3,1,1,g06-042a-s00-01.png
1,1,2,3,1,1,g06-042a-s00-02.png
1,2,2,3,1,1,g06-042a-s01-00.png
3,1,1,1,1,1,g06-042a-s01-01.png
3,1,1,1,1,1,g06-042a-s01-02.png
1,1,1,1,1,1,g06-042a-s01-03.png
3,1,1,1,2,0,g06-042a-s01-04.png
1,1,1,1,1,1,g06-042b-s00-00.png
3,1,1,1,1,1,g06-042b-s00-01.png
1,1,1,1,1,1,g06-042b-s00-02.png
3,1,1,1,1,1,g06-042b-s01-00.png
3,1,1,1,1,1,g06-042b-s01-01.png
1,0,0,1,0,1,g06-042b-s01-02.png
1,1,1,1,1,1,g06-042b-s01-03.png
3,2,3,3,3,1,g06-042b-s01-04.png
1,1,2,3,1,1,g06-042b-s01-05.png
3,1,2,3,1,1,g06-042c-s00-00.png
1,1,2,3,1,1,g06-042c-s00-01.png
1,1,2,3,1,1,g06-042c-s00-02.png
3,1,2,3,1,1,g06-042c-s01-00.png
1,1,1,1,1,1,g06-042c-s01-01.png
1,1,1,1,1,1,g06-042c-s01-02.png
3,1,1,1,1,1,g06-042c-s01-03.png
3,2,2,1,3,1,g06-042d-s00-00.png
3,1,1,1,1,1,g06-042d-s00-01.png
3,1,1,1,1,1,g06-042d-s01-00.png
3,1,1,1,2,0,g06-042d-s01-01.png
3,1,1,1,2,0,g06-042d-s01-02.png
3,1,1,1,2,0,g06-042e-s00-00.png
1,1,1,1,2,0,g06-042e-s00-01.png
3,1,1,1,2,0,g06-042e-s00-02.png
1,1,1,3,0,1,g06-042e-s01-00.png
3,1,1,3,0,1,g06-042e-s01-01.png
1,2,2,3,1,1,g06-042e-s01-02.png
1,2,2,3,1,1,g06-042e-s01-03.png
3,1,1,3,0,1,g06-042f-s00-00.png
1,2,2,3,1,1,g06-042f-s00-01.png
3,1,2,3,2,0,g06-042f-s01-00.png
1,1,1,1,2,0,g06-042f-s01-01.png
3,2,3,3,2,0,g06-042f-s01-02.png
3,1,1,1,2,0,g06-042f-s01-03.png
1,1,1,1,2,0,g06-042g-s00-00.png
3,1,2,3,2,0,g06-042g-s00-01.png
3,0,1,3,0,1,g06-042g-s01-00.png
3,1,1,3,0,1,g06-042g-s01-01.png
3,2,2,3,2,0,g06-042g-s01-02.png
3,2,2,3,1,1,g06-042g-s01-03.png
3,2,2,3,1,1,g06-042h-s00-00.png
3,2,2,3,1,1,g06-042h-s00-01.png
3,2,2,3,1,1,g06-042h-s00-02.png
1,2,2,3,1,1,g06-042h-s01-00.png
3,1,1,1,1,1,g06-042h-s01-01.png
3,1,1,1,1,1,g06-042h-s01-02.png
1,2,2,1,2,0,g06-042h-s01-03.png
3,1,1,1,1,1,g06-042h-s01-04.png
1,1,1,1,1,1,g06-042i-s00-00.png
3,1,1,1,1,1,g06-042i-s00-01.png
1,1,2,3,1,1,g06-042i-s01-00.png
3,1,1,1,1,1,g06-042i-s01-01.png
3,1,2,3,2,0,g06-042i-s01-02.png
3,1,1,1,1,1,g06-042i-s01-03.png
3,1,1,1,1,1,g06-042j-s00-00.png
1,1,1,1,1,1,g06-042j-s00-01.png
1,2,2,1,3,1,g06-042j-s00-02.png
3,1,1,1,1,1,g06-042j-s01-00.png
1,1,1,1,1,1,g06-042j-s01-01.png
1,1,1,1,1,1,g06-042j-s01-02.png
3,2,2,1,2,0,g06-042j-s01-03.png
1,1,1,1,1,1,g06-042j-s01-04.png
1,1,1,1,1,1,g06-042k-s00-00.png
1,1,1,1,1,1,g06-042k-s00-01.png
3,1,1,1,1,1,g06-042k-s00-02.png
3,2,2,3,1,1,g06-042k-s01-00.png
3,2,2,3,1,1,g06-042k-s01-01.png
1,2,2,3,1,1,g06-042k-s01-02.png
3,2,2,3,1,1,g06-042k-s01-03.png
3,2,2,3,1,1,g06-042l-s00-00.png
3,1,1,1,1,1,g06-042l-s00-01.png
3,1,1,1,1,1,g06-042l-s01-00.png
3,1,1,1,2,0,g06-042l-s01-01.png
3,1,1,1,1,1,g06-042l-s01-02.png
1,1,1,1,2,0,g06-042m-s00-00.png
3,1,1,1,2,0,g06-042m-s00-01.png
3,1,1,1,2,0,g06-042m-s00-02.png
3,1,1,1,2,0,g06-042m-s01-00.png
3,1,1,1,2,0,g06-042m-s01-01.png
1,1,2,3,2,0,g06-042m-s01-02.png
3,2,2,3,2,0,g06-042m-s01-03.png
1,2,2,3,2,0,g06-042m-s01-04.png
1,1,1,1,2,0,g06-042n-s00-00.png
3,1,2,3,2,0,g06-042n-s00-01.png
3,2,1,1,2,0,g06-042n-s00-02.png
3,2,2,3,2,0,g06-042n-s01-00.png
0,1,2,2,2,0,g06-042n-s01-01.png
3,1,1,3,1,0,g06-042n-s01-02.png
3,2,2,3,2,0,g06-042n-s01-03.png
1,1,2,3,2,0,g06-042n-s01-04.png
3,2,2,3,2,0,g06-042n-s01-05.png
3,2,2,3,2,0,g06-042o-s00-00.png
1,2,2,3,2,0,g06-042o-s00-01.png
1,1,1,3,1,0,g06-042o-s00-02.png
1,1,1,3,1,0,g06-042o-s01-00.png
3,1,2,3,2,0,g06-042o-s01-01.png
3,2,1,1,1,1,g06-042o-s01-02.png
3,2,2,3,1,1,g06-042o-s01-03.png
3,2,2,3,1,1,g06-042o-s01-04.png
3,2,2,3,1,1,g06-042o-s01-05.png
3,2,2,3,1,1,g06-042p-s00-00.png
1,2,2,3,1,1,g06-042p-s00-01.png
3,1,1,1,1,1,g06-042p-s01-00.png
3,1,1,1,1,1,g06-042p-s01-01.png
3,1,1,1,2,0,g06-042p-s01-02.png
1,1,1,1,2,0,g06-042p-s01-03.png
1,1,1,1,2,0,g06-042r-s00-00.png
3,1,1,1,2,0,g06-042r-s00-01.png
1,1,1,1,1,1,g06-042r-s00-02.png
3,2,2,3,1,1,g06-042r-s01-00.png
1,2,2,3,1,1,g06-042r-s01-01.png
3,2,2,3,1,1,g06-042r-s01-02.png
3,2,2,3,1,1,g06-042r-s01-03.png
3,2,2,3,1,1,g06-045a-s00-00.png
1,1,1,1,1,1,g06-045a-s00-01.png
3,2,2,3,1,1,g06-045a-s00-02.png
3,2,2,3,2,0,g06-045a-s00-03.png
1,1,1,1,1,1,g06-045a-s00-04.png
1,2,2,1,3,1,g06-045a-s00-05.png
1,1,1,1,1,1,g06-045a-s00-06.png
1,1,1,1,1,1,g06-045a-s00-07.png
3,1,1,1,1,1,g06-045b-s00-00.png
1,1,1,1,1,1,g06-045b-s00-01.png
3,1,1,1,1,1,g06-045b-s00-02.png
3,1,1,1,1,1,g06-045b-s00-03.png
3,1,1,1,1,1,g06-045b-s00-04.png
1,1,1,1,1,1,g06-045b-s00-05.png
1,1,2,3,1,1,g06-045b-s00-06.png
3,1,2,3,1,1,g06-045b-s00-07.png
1,1,1,1,1,1,g06-045b-s00-08.png
3,1,1,1,1,1,g06-045b-s00-09.png
3,1,2,3,1,1,g06-045c-s00-00.png
1,1,1,1,1,1,g06-045c-s00-01.png
3,1,2,3,1,1,g06-045c-s00-02.png
3,1,1,1,1,1,g06-045c-s00-03.png
3,2,2,1,3,1,g06-045c-s00-04.png
1,1,2,3,1,1,g06-045c-s00-05.png
3,1,1,1,2,0,g06-045c-s00-06.png
1,1,1,1,1,1,g06-045d-s00-00.png
3,1,2,3,1,1,g06-045d-s00-01.png
3,1,1,1,2,0,g06-045d-s00-02.png
3,2,2,1,3,1,g06-045d-s00-03.png
3,1,1,1,2,0,g06-045d-s00-04.png
3,1,1,1,2,0,g06-045d-s00-05.png
3,1,1,1,2,0,g06-045d-s00-06.png
3,1,1,1,2,0,g06-045e-s00-00.png
3,1,1,1,1,1,g06-045e-s00-01.png
3,1,1,1,2,0,g06-045e-s00-02.png
1,2,2,3,1,1,g06-045e-s00-03.png
1,2,2,3,1,1,g06-045e-s00-04.png
1,2,2,3,1,1,g06-045e-s00-05.png
1,2,2,3,1,1,g06-045e-s00-06.png
3,2,2,3,1,1,g06-045f-s00-00.png
1,2,2,3,2,0,g06-045f-s00-01.png
1,1,1,1,2,0,g06-045f-s00-02.png
1,1,2,3,2,0,g06-045f-s00-03.png
1,1,1,1,2,0,g06-045f-s00-04.png
3,1,1,1,2,0,g06-045f-s00-05.png
3,0,1,3,1,0,g06-045g-s00-00.png
3,1,2,3,2,0,g06-045g-s00-01.png
1,2,2,3,1,1,g06-045g-s00-02.png
3,2,1,1,1,1,g06-045g-s00-03.png
3,1,2,3,1,1,g06-045g-s00-04.png
1,2,2,3,1,1,g06-045g-s00-05.png
3,2,1,1,1,1,g06-045h-s00-00.png
3,3,3,3,3,1,g06-045h-s00-01.png
3,2,2,3,1,1,g06-045h-s00-02.png
3,2,1,1,1,1,g06-045h-s00-03.png
1,1,1,1,1,1,g06-045h-s00-04.png
3,1,1,1,1,1,g06-045h-s00-05.png
1,1,1,1,1,1,g06-045h-s00-06.png
1,1,1,1,1,1,g06-045h-s00-07.png
3,1,1,1,1,1,g06-045i-s00-00.png
3,1,1,1,1,1,g06-045i-s00-01.png
1,1,1,1,1,1,g06-045i-s00-02.png
1,1,1,1,1,1,g06-045i-s00-03.png
3,1,2,3,1,1,g06-045i-s00-04.png
3,1,2,3,2,0,g06-045i-s00-05.png
3,1,1,1,1,1,g06-045i-s00-06.png
3,1,1,1,1,1,g06-045j-s00-00.png
1,2,2,1,3,1,g06-045j-s00-01.png
3,1,2,3,1,1,g06-045j-s00-02.png
3,1,1,1,1,1,g06-045j-s00-03.png
1,2,2,1,3,1,g06-045j-s00-04.png
1,1,1,1,1,1,g06-045j-s00-05.png
3,1,1,1,1,1,g06-045j-s00-06.png
1,2,2,1,3,1,g06-045j-s00-07.png
3,1,1,1,1,1,g06-045k-s00-00.png
1,1,1,1,1,1,g06-045k-s00-01.png
1,1,1,1,1,1,g06-045k-s00-02.png
3,2,2,3,1,1,g06-045k-s00-03.png
3,2,1,1,1,1,g06-045k-s00-04.png
3,3,3,3,3,1,g06-045k-s00-05.png
1,3,2,1,3,1,g06-045k-s00-06.png
1,2,2,3,1,1,g06-045l-s00-00.png
3,2,2,3,1,1,g06-045l-s00-01.png
3,2,1,1,1,1,g06-045l-s00-02.png
3,1,1,1,2,0,g06-045l-s00-03.png
3,1,1,1,2,0,g06-045l-s00-04.png
3,1,1,1,2,0,g06-045l-s00-05.png
3,1,1,1,2,0,g06-045l-s00-06.png
3,1,1,1,2,0,g06-045m-s00-00.png
3,2,2,1,2,0,g06-045m-s00-01.png
3,1,1,1,2,0,g06-045m-s00-02.png
3,1,1,1,2,0,g06-045m-s00-03.png
3,1,1,1,2,0,g06-045m-s00-04.png
3,1,2,3,2,0,g06-045m-s00-05.png
1,2,3,3,2,0,g06-045m-s00-06.png
3,2,3,3,2,0,g06-045m-s00-07.png
1,1,2,3,2,0,g06-045m-s00-08.png
1,1,2,3,2,0,g06-045n-s00-00.png
3,0,1,3,1,0,g06-045n-s00-01.png
3,1,2,3,2,0,g06-045n-s00-02.png
1,1,2,3,2,0,g06-045n-s00-03.png
1,1,2,3,2,0,g06-045n-s00-04.png
1,1,1,1,2,0,g06-045n-s00-05.png
1,2,2,3,2,0,g06-045n-s00-06.png
3,2,2,3,2,0,g06-045n-s00-07.png
3,2,2,3,2,0,g06-045n-s00-08.png
1,2,2,3,2,0,g06-045n-s00-09.png
1,2,2,3,2,0,g06-045o-s00-00.png
1,2,1,1,2,0,g06-045o-s00-01.png
3,2,2,3,2,0,g06-045o-s00-02.png
1,3,3,3,2,0,g06-045o-s00-03.png
1,2,2,3,2,0,g06-045o-s00-04.png
3,1,2,3,2,0,g06-045o-s00-05.png
3,2,1,1,1,1,g06-045o-s00-06.png
3,2,2,3,1,1,g06-045o-s00-07.png
1,2,2,3,1,1,g06-045o-s00-08.png
3,2,2,3,1,1,g06-045o-s00-09.png
3,1,1,3,0,1,g06-045p-s00-00.png
1,2,2,3,1,1,g06-045p-s00-01.png
1,2,2,3,2,0,g06-045p-s00-02.png
3,1,1,1,1,1,g06-045p-s00-03.png
3,1,1,1,2,0,g06-045p-s00-04.png
1,1,1,1,2,0,g06-045p-s00-05.png
1,1,1,1,2,0,g06-045p-s00-06.png
3,1,1,1,1,1,g06-045r-s00-00.png
3,1,2,3,1,1,g06-045r-s00-01.png
1,1,1,1,2,0,g06-045r-s00-02.png
1,1,2,3,1,1,g06-045r-s00-03.png
1,2,2,3,1,1,g06-045r-s00-04.png
1,2,2,3,1,1,g06-045r-s00-05.png
1,2,2,3,1,1,g06-045r-s00-06.png
3,2,2,3,1,1,g06-047a-s00-00.png
1,1,2,3,1,1,g06-047a-s00-01.png
1,2,2,3,1,1,g06-047a-s00-02.png
3,2,1,1,1,1,g06-047a-s00-03.png
1,2,3,3,3,1,g06-047a-s00-04.png
3,1,1,1,1,1,g06-047a-s00-05.png
3,1,1,1,1,1,g06-047a-s01-00.png
3,1,1,1,1,1,g06-047a-s01-01.png
1,1,1,1,1,1,g06-047a-s01-02.png
3,1,1,1,1,1,g06-047b-s00-00.png
3,1,1,1,1,1,g06-047b-s00-01.png
1,1,1,1,1,1,g06-047b-s00-02.png
3,1,1,1,1,1,g06-047b-s00-03.png
3,1,1,1,1,1,g06-047b-s00-04.png
1,2,2,1,3,1,g06-047b-s00-05.png
1,1,2,3,1,1,g06-047b-s01-00.png
1,1,1,1,1,1,g06-047b-s01-01.png
1,1,2,3,1,1,g06-047b-s01-02.png
1,2,3,3,3,1,g06-047c-s00-00.png
1,2,3,3,3,1,g06-047c-s00-01.png
1,2,3,3,3,1,g06-047c-s00-02.png
1,1,1,1,1,1,g06-047c-s00-03.png
1,1,1,1,1,1,g06-047c-s00-04.png
1,1,1,1,1,1,g06-047c-s00-05.png
1,1,1,1,1,1,g06-047c-s01-00.png
3,2,2,1,3,1,g06-047c-s01-01.png
1,1,1,1,1,1,g06-047c-s01-02.png
1,1,2,3,1,1,g06-047d-s00-00.png
3,1,1,1,1,1,g06-047d-s00-01.png
1,1,1,1,1,1,g06-047d-s00-03.png
3,1,1,1,2,0,g06-047d-s00-04.png
3,1,1,1,2,0,g06-047d-s01-00.png
1,1,1,1,2,0,g06-047d-s01-01.png
3,1,1,1,2,0,g06-047d-s01-02.png
3,2,2,1,2,0,g06-047e-s00-00.png
3,1,1,1,2,0,g06-047e-s00-01.png
3,1,1,1,2,0,g06-047e-s00-02.png
1,1,2,3,1,1,g06-047e-s00-03.png
3,2,2,3,1,1,g06-047e-s00-04.png
1,2,2,3,1,1,g06-047e-s01-00.png
1,2,2,3,1,1,g06-047e-s01-01.png
1,2,2,3,1,1,g06-047f-s00-00.png
1,2,2,3,2,0,g06-047f-s00-01.png
3,2,2,3,1,1,g06-047f-s00-02.png
1,1,2,3,2,0,g06-047f-s00-03.png
3,1,1,1,2,0,g06-047f-s01-00.png
3,1,2,3,2,0,g06-047f-s01-01.png
3,1,2,3,2,0,g06-047f-s01-02.png
1,1,2,3,2,0,g06-047g-s00-00.png
3,0,1,3,1,0,g06-047g-s00-01.png
3,1,2,3,2,0,g06-047g-s00-02.png
3,2,1,1,2,0,g06-047g-s00-03.png
1,2,1,1,1,1,g06-047g-s00-04.png
3,1,1,3,0,1,g06-047g-s01-00.png
1,2,2,3,1,1,g06-047g-s01-01.png
1,2,1,1,1,1,g06-047h-s00-00.png
3,2,1,1,1,1,g06-047h-s00-01.png
3,3,3,3,2,0,g06-047h-s00-02.png
1,1,1,1,1,1,g06-047h-s00-03.png
3,1,1,1,1,1,g06-047h-s00-04.png
1,0,0,1,0,1,g06-047h-s01-00.png
3,1,1,1,1,1,g06-047h-s01-01.png
3,1,1,1,1,1,g06-047i-s00-00.png
1,1,1,1,1,1,g06-047i-s00-01.png
1,1,1,1,1,1,g06-047i-s00-02.png
3,1,1,1,1,1,g06-047i-s00-03.png
1,1,1,1,2,0,g06-047i-s00-04.png
3,1,1,1,2,0,g06-047i-s01-00.png
1,1,2,3,1,1,g06-047i-s01-01.png
1,2,3,3,3,1,g06-047i-s01-02.png
1,1,2,3,1,1,g06-047j-s00-00.png
1,1,2,3,1,1,g06-047j-s00-01.png
3,1,1,1,2,0,g06-047j-s00-02.png
